house,date,aggregate_kwh,mains_daily_kwh,selected_appliances_daily_kwh,estimated_cost_day_aud,rows
13,2014-05-11,19.2675,19.2675,66.1707,5.78,13748
13,2014-05-12,9.3507,9.3507,42.6969,2.81,13556
13,2014-05-13,9.0107,9.0107,70.7007,2.7,14193
13,2014-05-14,8.9962,8.9962,64.8123,2.7,14003
13,2014-05-15,7.2709,7.2709,63.281,2.18,13684
13,2014-05-16,8.5935,8.5935,75.8949,2.58,14008
13,2014-05-17,17.776,17.776,59.4883,5.33,14240
13,2014-05-18,24.0473,24.0473,55.8988,7.21,14368
13,2014-05-19,12.5134,12.5134,41.2381,3.75,14097
13,2014-05-20,8.2532,8.2532,48.1098,2.48,13607
13,2014-05-21,8.1571,8.1571,70.7292,2.45,14009
13,2014-05-22,10.2433,10.2433,85.2054,3.07,14177
13,2014-05-23,8.089,8.089,45.2697,2.43,14352
13,2014-05-24,19.1484,19.1484,101.8744,5.74,14064
13,2014-05-25,22.7981,22.7981,119.381,6.84,14338
13,2014-05-26,12.6847,12.6847,111.2224,3.81,14059
13,2014-05-27,14.612,14.612,114.3632,4.38,13932
13,2014-05-28,14.5324,14.5324,137.9771,4.36,14075
13,2014-05-29,14.6827,14.6827,101.4116,4.4,14339
13,2014-05-30,18.3555,18.3555,85.7536,5.51,14297
13,2014-05-31,18.041,18.041,76.4989,5.41,14357
13,2014-06-01,19.0404,19.0404,68.5393,5.71,14366
13,2014-06-02,13.2918,13.2918,79.4424,3.99,13977
13,2014-06-03,7.3382,7.3382,55.9559,2.2,14350
13,2014-06-04,11.0182,11.0182,39.2964,3.31,14301
13,2014-06-05,8.7532,8.7532,40.6178,2.63,13930
13,2014-06-06,13.7272,13.7272,62.165,4.12,14038
13,2014-06-07,28.9099,28.9099,57.4054,8.67,13911
13,2014-06-08,10.9778,10.9778,73.1542,3.29,13303
13,2014-06-09,9.7098,9.7098,85.4572,2.91,10884
13,2014-06-10,8.7626,8.7626,62.9509,2.63,9594
13,2014-06-11,7.5762,7.5762,52.631,2.27,8718
13,2014-06-12,11.5607,11.5607,108.168,3.47,13165
13,2014-06-13,11.8879,11.8879,82.8368,3.57,13468
13,2014-06-14,21.9643,21.9643,55.1688,6.59,12716
13,2014-06-15,16.743,16.743,50.1508,5.02,11924
13,2014-06-16,12.258,12.258,47.6058,3.68,12709
13,2014-06-17,7.3411,7.3411,24.3053,2.2,10156
13,2014-06-18,10.0539,10.0539,38.0051,3.02,12171
13,2014-06-19,8.0914,8.0914,46.7242,2.43,13302
13,2014-06-20,9.9264,9.9264,24.0965,2.98,13920
13,2014-06-21,20.4519,20.4519,39.585,6.14,14339
13,2014-06-22,23.9221,23.9221,67.3784,7.18,14343
13,2014-06-23,10.3281,10.3281,65.6142,3.1,12982
13,2014-06-24,11.2647,11.2647,67.9102,3.38,11622
13,2014-06-25,8.1347,8.1347,47.8189,2.44,11668
13,2014-06-26,13.6563,13.6563,77.1358,4.1,13576
13,2014-06-27,14.8302,14.8302,65.255,4.45,13732
13,2014-06-28,8.7125,8.7125,63.0881,2.61,13248
13,2014-06-29,15.4236,15.4236,79.5868,4.63,12595
13,2014-06-30,11.6639,11.6639,74.0711,3.5,13163
13,2014-07-01,11.261,11.261,67.5263,3.38,11282
13,2014-07-02,6.9276,6.9276,37.6999,2.08,11367
13,2014-07-03,17.4607,17.4607,44.6986,5.24,10783
13,2014-07-04,14.4404,14.4404,44.0081,4.33,13868
13,2014-07-05,12.6708,12.6708,55.2592,3.8,13848
13,2014-07-06,14.0228,14.0228,58.6041,4.21,13684
13,2014-07-07,10.1884,10.1884,32.2926,3.06,9925
13,2014-07-08,12.5978,12.5978,70.2543,3.78,13922
13,2014-07-09,15.219,15.219,69.5937,4.57,13794
13,2014-07-10,11.062,11.062,55.172,3.32,13668
13,2014-07-11,10.7681,10.7681,44.1597,3.23,13251
13,2014-07-12,8.4064,8.4064,43.8902,2.52,13415
13,2014-07-13,5.8824,5.8824,54.4438,1.76,14078
13,2014-07-14,5.7128,5.7128,96.4142,1.71,12860
13,2014-07-15,5.2007,5.2007,66.7529,1.56,12778
13,2014-07-16,5.2743,5.2743,43.9608,1.58,13168
13,2014-07-17,5.6678,5.6678,55.0793,1.7,13893
13,2014-07-18,5.2821,5.2821,70.2723,1.58,12875
13,2014-07-19,5.2627,5.2627,100.0199,1.58,12913
13,2014-07-20,5.3687,5.3687,110.6372,1.61,13448
13,2014-07-21,7.2751,7.2751,89.8288,2.18,13196
13,2014-07-22,5.615,5.615,66.5735,1.68,13376
13,2014-07-23,5.7591,5.7591,80.0715,1.73,13432
13,2014-07-24,5.8198,5.8198,94.9719,1.75,13655
13,2014-07-25,4.4886,4.4886,81.6241,1.35,10505
13,2014-07-26,16.3131,16.3131,87.2531,4.89,11325
13,2014-07-27,14.6139,14.6139,51.5006,4.38,9388
13,2014-07-28,18.202,18.202,54.9259,5.46,10242
13,2014-07-29,13.1647,13.1647,48.075,3.95,13947
13,2014-07-30,13.8056,13.8056,41.1724,4.14,13084
13,2014-07-31,15.7066,15.7066,64.0348,4.71,13959
13,2014-08-01,9.0153,9.0153,41.888,2.7,8770
13,2014-08-02,12.1929,12.1929,32.841,3.66,6006
13,2014-08-03,21.8942,21.8942,52.7958,6.57,13036
13,2014-08-04,16.2289,16.2289,40.722,4.87,12824
13,2014-08-05,12.9132,12.9132,48.5952,3.87,12324
13,2014-08-06,11.3198,11.3198,52.9439,3.4,9823
13,2014-08-07,13.4667,13.4667,35.8813,4.04,12903
13,2014-08-08,12.9561,12.9561,46.1232,3.89,14154
13,2014-08-09,18.8522,18.8522,39.5596,5.66,14157
13,2014-08-10,20.6837,20.6837,52.0476,6.21,14051
13,2014-08-11,20.2413,20.2413,47.2072,6.07,13985
13,2014-08-12,17.1591,17.1591,86.5477,5.15,14214
13,2014-08-13,16.9718,16.9718,104.2389,5.09,13631
13,2014-08-14,12.7359,12.7359,123.3368,3.82,13644
13,2014-08-15,13.0089,13.0089,92.849,3.9,13364
13,2014-08-16,14.5847,14.5847,60.7691,4.38,12179
13,2014-08-17,8.9704,8.9704,61.237,2.69,13204
13,2014-08-18,16.1179,16.1179,78.9568,4.84,13038
13,2014-08-19,9.8943,9.8943,43.4529,2.97,12742
13,2014-08-20,11.1592,11.1592,37.2176,3.35,12920
13,2014-08-21,16.0846,16.0846,38.7444,4.83,13451
13,2014-08-22,11.3796,11.3796,36.4783,3.41,13625
13,2014-08-23,17.5049,17.5049,49.4912,5.25,14180
13,2014-08-24,13.751,13.751,40.8386,4.13,13092
13,2014-08-25,12.7696,12.7696,38.8189,3.83,13276
13,2014-08-26,10.0014,10.0014,38.962,3.0,13790
13,2014-08-27,11.1335,11.1335,39.863,3.34,13750
13,2014-08-28,8.0916,8.0916,38.2204,2.43,12572
13,2014-08-29,11.0824,11.0824,35.3201,3.32,13306
13,2014-08-30,11.2734,11.2734,25.2706,3.38,6798
13,2014-09-02,3.3403,3.3403,8.9248,1.0,3249
13,2014-09-03,8.3387,8.3387,30.9961,2.5,9426
13,2014-09-04,6.7613,6.7613,33.0766,2.03,12039
13,2014-09-05,9.5281,9.5281,31.5478,2.86,13372
13,2014-09-06,22.3867,22.3867,42.4551,6.72,11564
13,2014-09-07,4.4033,4.4033,7.5576,1.32,4137
13,2014-09-08,11.3531,11.3531,34.0102,3.41,12153
13,2014-09-09,9.0314,9.0314,44.3888,2.71,13947
13,2014-09-10,9.7865,9.7865,38.5821,2.94,11819
13,2014-09-11,9.797,9.797,70.2707,2.94,13150
13,2014-09-12,4.7994,4.7994,30.2893,1.44,7911
13,2014-09-23,7.4963,7.4963,22.0133,2.25,5441
13,2014-09-24,7.8937,7.8937,30.4647,2.37,8792
13,2014-09-25,12.467,12.467,38.8559,3.74,10430
13,2014-09-26,8.0486,8.0486,23.54,2.41,10672
13,2014-09-27,7.1702,7.1702,20.0743,2.15,10375
13,2014-09-28,12.5075,12.5075,29.6568,3.75,9266
13,2014-09-29,9.8089,9.8089,28.3942,2.94,9231
13,2014-09-30,6.6854,6.6854,25.8661,2.01,8190
13,2014-10-01,6.163,6.163,13.5003,1.85,9220
13,2014-10-02,7.2673,7.2673,25.8122,2.18,9016
13,2014-10-03,8.5579,8.5579,34.0873,2.57,9327
13,2014-10-04,13.9581,13.9581,37.8076,4.19,9731
13,2014-10-05,14.3954,14.3954,33.0337,4.32,10283
13,2014-10-06,12.1747,12.1747,30.9951,3.65,10100
13,2014-10-07,10.8995,10.8995,33.1958,3.27,10203
13,2014-10-08,7.3781,7.3781,30.3979,2.21,9957
13,2014-10-09,6.9791,6.9791,31.0653,2.09,10103
13,2014-10-10,6.5125,6.5125,32.4588,1.95,10320
13,2014-10-11,19.4409,19.4409,38.0874,5.83,10255
13,2014-10-12,17.0088,17.0088,39.8381,5.1,9205
13,2014-10-13,11.1111,11.1111,33.3809,3.33,10345
13,2014-10-14,8.2054,8.2054,35.0694,2.46,9637
13,2014-10-15,11.7435,11.7435,36.6255,3.52,11564
13,2014-10-16,9.0696,9.0696,37.045,2.72,12101
13,2014-10-17,9.2594,9.2594,39.0171,2.78,11052
13,2014-10-18,17.0586,17.0586,51.178,5.12,11430
13,2014-10-19,14.3244,14.3244,47.2461,4.3,9516
13,2014-10-20,12.2993,12.2993,36.0537,3.69,8613
13,2014-10-21,10.9477,10.9477,32.4921,3.28,10329
13,2014-10-22,10.1125,10.1125,36.3464,3.03,9913
13,2014-10-23,4.9964,4.9964,49.8504,1.5,8135
13,2014-10-24,6.5557,6.5557,38.76,1.97,8125
13,2014-10-25,7.4398,7.4398,17.2307,2.23,4831
13,2014-10-26,2.5348,2.5348,26.5896,0.76,4107
13,2014-10-27,0.8756,0.8756,9.205,0.26,1668
13,2014-10-28,1.5402,1.5402,6.0791,0.46,1546
13,2014-10-29,2.6719,2.6719,22.685,0.8,4219
13,2014-10-30,5.0696,5.0696,25.6285,1.52,6629
13,2014-10-31,4.716,4.716,23.2958,1.41,8395
13,2014-11-01,4.4088,4.4088,16.7501,1.32,4170
13,2014-11-05,5.4534,5.4534,8.8543,1.64,3617
13,2014-11-06,8.8208,8.8208,36.5218,2.65,12418
13,2014-11-07,10.5965,10.5965,36.4716,3.18,11317
13,2014-11-08,14.3036,14.3036,31.8231,4.29,10611
13,2014-11-09,11.7532,11.7532,37.1544,3.53,9333
13,2014-11-10,6.4324,6.4324,10.5262,1.93,4405
13,2014-11-11,9.0483,9.0483,32.0779,2.71,10409
13,2014-11-12,8.1146,8.1146,32.2506,2.43,11084
13,2014-11-13,7.5252,7.5252,32.1433,2.26,10253
13,2014-11-14,7.8348,7.8348,28.9833,2.35,10389
13,2014-11-15,19.6621,19.6621,53.3754,5.9,12453
13,2014-11-16,14.6919,14.6919,42.46,4.41,11808
13,2014-11-17,10.0604,10.0604,31.8169,3.02,10263
13,2014-11-18,7.7931,7.7931,28.7735,2.34,9679
13,2014-11-19,7.6411,7.6411,42.6782,2.29,10644
13,2014-11-20,9.2138,9.2138,52.7026,2.76,10218
13,2014-11-21,8.6427,8.6427,81.3643,2.59,10429
13,2014-11-22,16.4503,16.4503,44.9526,4.94,10837
13,2014-11-23,15.8023,15.8023,32.3604,4.74,8751
13,2014-11-24,9.0947,9.0947,39.9395,2.73,9975
13,2014-11-25,11.333,11.333,39.2708,3.4,11361
13,2014-11-26,8.6274,8.6274,34.5211,2.59,11015
13,2014-11-27,7.8951,7.8951,32.0865,2.37,10663
13,2014-11-28,8.3772,8.3772,33.179,2.51,10212
13,2014-11-29,16.9632,16.9632,35.5612,5.09,10309
13,2014-11-30,11.0284,11.0284,34.099,3.31,10178
13,2014-12-01,11.3447,11.3447,30.9498,3.4,10799
13,2014-12-02,13.9587,13.9587,34.9468,4.19,10804
13,2014-12-03,8.3121,8.3121,30.5139,2.49,9526
13,2014-12-04,7.9769,7.9769,30.0236,2.39,10224
13,2014-12-05,10.3188,10.3188,31.8761,3.1,10927
13,2014-12-06,13.0373,13.0373,35.5129,3.91,10954
13,2014-12-07,20.3804,20.3804,41.9934,6.11,9851
13,2014-12-08,9.9549,9.9549,26.0876,2.99,10150
13,2014-12-09,10.0742,10.0742,33.896,3.02,11170
13,2014-12-10,12.5623,12.5623,35.1903,3.77,11174
13,2014-12-11,9.0247,9.0247,38.0507,2.71,12368
13,2014-12-12,10.5907,10.5907,35.1447,3.18,12220
13,2014-12-13,20.8936,20.8936,46.2625,6.27,11874
13,2014-12-14,19.0034,19.0034,46.2519,5.7,12073
13,2014-12-15,16.3148,16.3148,75.9192,4.89,11339
13,2014-12-16,11.4654,11.4654,60.9606,3.44,10702
13,2014-12-17,11.9279,11.9279,24.5339,3.58,10424
13,2014-12-18,3.5356,3.5356,16.5423,1.06,5124
13,2014-12-19,4.3087,4.3087,15.8831,1.29,6096
13,2014-12-20,13.4067,13.4067,39.6661,4.02,12086
13,2014-12-21,22.1332,22.1332,44.1121,6.64,12333
13,2014-12-22,16.8203,16.8203,37.8685,5.05,10825
13,2014-12-23,9.5056,9.5056,21.9056,2.85,7210
13,2015-01-07,5.5453,5.5453,14.306,1.66,5570
13,2015-01-08,9.9887,9.9887,36.7194,3.0,11029
13,2015-01-09,9.6492,9.6492,35.9986,2.89,12213
13,2015-01-10,20.2144,20.2144,53.3834,6.06,12275
13,2015-01-11,18.7663,18.7663,46.6577,5.63,12244
13,2015-01-12,12.5419,12.5419,25.3687,3.76,12235
13,2015-01-13,9.2848,9.2848,46.4679,2.79,11074
13,2015-01-14,11.4019,11.4019,39.2095,3.42,10995
13,2015-01-15,6.9035,6.9035,30.5719,2.07,9177
13,2015-01-16,8.0775,8.0775,70.3369,2.42,11075
13,2015-01-17,22.9066,22.9066,57.5851,6.87,10513
15,2013-12-17,1.7031,1.7031,35.4945,0.51,2905
15,2013-12-18,4.4225,4.4225,119.7861,1.33,10212
15,2013-12-19,6.2704,6.2704,109.4771,1.88,10015
15,2013-12-20,4.1315,4.1315,67.0591,1.24,11479
15,2013-12-21,9.7029,9.7029,104.5075,2.91,11600
15,2013-12-22,2.0772,2.0772,36.2158,0.62,9844
15,2013-12-23,3.5638,3.5638,56.0242,1.07,8858
15,2013-12-24,5.2706,5.2706,58.9461,1.58,8795
15,2013-12-25,6.3488,6.3488,51.376,1.9,8190
15,2013-12-26,5.6668,5.6668,52.5264,1.7,9965
15,2013-12-27,6.904,6.904,77.2383,2.07,13111
15,2013-12-28,6.4332,6.4332,65.5574,1.93,12581
15,2013-12-29,6.9339,6.9339,74.033,2.08,12144
15,2013-12-30,3.8675,3.8675,99.1317,1.16,12973
15,2013-12-31,4.2684,4.2684,160.0832,1.28,13182
15,2014-01-01,5.6607,5.6607,158.5806,1.7,13110
15,2014-01-02,5.3831,5.3831,119.3651,1.61,13145
15,2014-01-03,12.153,12.153,114.7617,3.65,12810
15,2014-01-04,11.5513,11.5513,81.395,3.47,13099
15,2014-01-05,3.8902,3.8902,68.17,1.17,12300
15,2014-01-06,4.7555,4.7555,111.9098,1.43,12767
15,2014-01-07,4.111,4.111,119.2345,1.23,12496
15,2014-01-08,5.7336,5.7336,135.0324,1.72,12011
15,2014-01-09,5.7693,5.7693,122.8337,1.73,11447
15,2014-01-10,8.4323,8.4323,138.2637,2.53,11953
15,2014-01-11,7.7089,7.7089,94.1325,2.31,12421
15,2014-01-12,12.308,12.308,120.1973,3.69,12517
15,2014-01-13,10.1421,10.1421,93.3622,3.04,11915
15,2014-01-14,7.4536,7.4536,42.3863,2.24,11614
15,2014-01-15,4.7961,4.7961,62.8532,1.44,12027
15,2014-01-16,4.4198,4.4198,65.9625,1.33,12021
15,2014-01-17,5.1058,5.1058,82.4144,1.53,13732
15,2014-01-18,3.9749,3.9749,91.2136,1.19,13876
15,2014-01-19,5.022,5.022,95.0149,1.51,14038
15,2014-01-20,6.4162,6.4162,87.2029,1.92,13410
15,2014-01-21,8.542,8.542,83.8706,2.56,12937
15,2014-01-22,13.2636,13.2636,105.4379,3.98,13323
15,2014-01-23,9.5344,9.5344,91.1768,2.86,13476
15,2014-01-24,0.5811,0.5811,14.6542,0.17,1621
15,2014-01-25,0.8451,0.8451,27.7689,0.25,2511
15,2014-01-26,0.7407,0.7407,16.964,0.22,1449
15,2014-01-27,0.4386,0.4386,8.9238,0.13,895
15,2014-01-28,0.3755,0.3755,6.2875,0.11,764
15,2014-01-29,0.7782,0.7782,4.8062,0.23,675
15,2014-01-30,0.155,0.155,3.3978,0.05,450
15,2014-01-31,0.2025,0.2025,2.8299,0.06,370
15,2014-02-01,0.2055,0.2055,3.3729,0.06,440
15,2014-02-02,0.4034,0.4034,5.7017,0.12,390
15,2014-02-03,0.3118,0.3118,7.4238,0.09,440
15,2014-02-04,0.1441,0.1441,6.0419,0.04,360
15,2014-02-05,0.1847,0.1847,8.556,0.06,510
15,2014-02-06,0.1996,0.1996,6.4535,0.06,447
15,2014-02-07,0.1782,0.1782,4.3426,0.05,340
15,2014-02-08,0.1459,0.1459,5.4232,0.04,400
15,2014-02-09,0.2879,0.2879,6.0466,0.09,450
15,2014-02-10,0.2181,0.2181,4.6319,0.07,390
15,2014-02-11,0.1217,0.1217,0.6034,0.04,146
15,2014-02-12,0.3328,0.3328,3.4486,0.1,540
15,2014-02-13,0.1581,0.1581,3.5458,0.05,438
15,2014-02-14,0.1755,0.1755,4.1929,0.05,487
15,2014-02-15,0.1322,0.1322,4.1338,0.04,457
15,2014-02-16,0.1447,0.1447,3.5477,0.04,370
15,2014-02-17,0.2654,0.2654,5.0229,0.08,498
15,2014-02-18,0.143,0.143,3.1367,0.04,300
15,2014-02-19,0.168,0.168,4.442,0.05,410
15,2014-02-20,2.9351,2.9351,44.8738,0.88,4594
15,2014-02-21,4.9158,4.9158,87.4208,1.47,7178
15,2014-02-22,0.4617,0.4617,13.2674,0.14,1256
15,2014-02-24,4.8593,4.8593,22.8112,1.46,2287
15,2014-02-26,1.2857,1.2857,33.086,0.39,3468
15,2014-02-27,3.9886,3.9886,85.4314,1.2,9202
15,2014-02-28,6.3954,6.3954,98.2594,1.92,12955
15,2014-03-01,4.5936,4.5936,103.4296,1.38,14240
15,2014-03-02,5.3284,5.3284,80.9967,1.6,14051
15,2014-03-03,5.5562,5.5562,97.0518,1.67,12975
15,2014-03-04,6.9785,6.9785,138.9312,2.09,13702
15,2014-03-05,5.5171,5.5171,130.9337,1.66,13588
15,2014-03-06,6.099,6.099,124.175,1.83,13718
15,2014-03-07,7.7773,7.7773,116.7813,2.33,12423
15,2014-03-14,3.1052,3.1052,39.4852,0.93,5826
15,2014-03-15,7.0827,7.0827,87.6864,2.12,13846
15,2014-03-16,9.9249,9.9249,72.6687,2.98,14308
15,2014-03-17,6.976,6.976,70.4746,2.09,13634
15,2014-03-18,6.7897,6.7897,74.2263,2.04,13749
15,2014-03-19,10.216,10.216,84.7028,3.06,14095
15,2014-03-20,8.4821,8.4821,73.1697,2.54,14016
15,2014-03-21,5.6424,5.6424,57.8825,1.69,14009
15,2014-03-22,5.805,5.805,96.3186,1.74,14274
15,2014-03-23,11.03,11.03,86.1901,3.31,14208
15,2014-03-24,10.4058,10.4058,72.2818,3.12,13711
15,2014-03-25,6.7082,6.7082,69.7305,2.01,14011
15,2014-03-26,7.5533,7.5533,69.3152,2.27,13847
15,2014-03-27,6.58,6.58,82.6552,1.97,13977
15,2014-03-28,10.3556,10.3556,61.4817,3.11,13859
15,2014-03-29,7.7776,7.7776,51.8969,2.33,14286
15,2014-03-30,6.637,6.637,75.6378,1.99,13678
15,2014-03-31,6.145,6.145,80.4106,1.84,12668
15,2014-04-01,5.8435,5.8435,90.166,1.75,13638
15,2014-04-02,4.9051,4.9051,98.2644,1.47,11449
15,2014-04-03,6.6551,6.6551,120.9466,2.0,12839
15,2014-04-04,6.343,6.343,101.5825,1.9,12821
15,2014-04-05,4.0152,4.0152,57.7231,1.2,10608
15,2014-04-06,8.0836,8.0836,105.0702,2.43,14273
15,2014-04-07,9.7783,9.7783,113.4732,2.93,12032
15,2014-04-08,6.3993,6.3993,59.4374,1.92,10866
15,2014-04-09,4.7348,4.7348,83.8261,1.42,11440
15,2014-04-10,6.1844,6.1844,82.0574,1.86,11443
15,2014-04-11,5.4708,5.4708,77.664,1.64,13105
15,2014-04-12,6.3855,6.3855,86.608,1.92,14196
15,2014-04-13,8.103,8.103,117.3277,2.43,14229
15,2014-04-14,5.4416,5.4416,115.7075,1.63,12352
15,2014-04-15,6.0029,6.0029,154.617,1.8,13271
15,2014-04-16,6.0872,6.0872,172.4435,1.83,13654
15,2014-04-17,12.4577,12.4577,168.3114,3.74,13123
15,2014-04-18,6.904,6.904,116.1072,2.07,12608
15,2014-04-19,8.15,8.15,85.3369,2.45,12426
15,2014-04-20,9.3223,9.3223,68.787,2.8,12618
15,2014-04-21,7.9283,7.9283,69.5998,2.38,12863
15,2014-04-22,6.2763,6.2763,79.44,1.88,13074
15,2014-04-23,6.5604,6.5604,106.3766,1.97,13626
15,2014-04-24,10.7723,10.7723,91.2736,3.23,13296
15,2014-04-25,7.4409,7.4409,65.3883,2.23,13651
15,2014-04-26,9.2152,9.2152,49.1882,2.76,12750
15,2014-04-27,8.5508,8.5508,48.0389,2.57,12581
15,2014-04-28,6.4716,6.4716,51.4043,1.94,13688
15,2014-04-29,6.3376,6.3376,52.4388,1.9,13743
15,2014-04-30,5.5076,5.5076,39.6059,1.65,13488
15,2014-05-01,7.8035,7.8035,42.0924,2.34,13540
15,2014-05-02,6.5801,6.5801,47.9039,1.97,13284
15,2014-05-03,6.8351,6.8351,57.4884,2.05,12517
15,2014-05-04,6.0202,6.0202,55.815,1.81,11674
15,2014-05-05,5.6949,5.6949,63.0454,1.71,13059
15,2014-05-06,6.7938,6.7938,65.8798,2.04,13307
15,2014-05-07,6.3139,6.3139,64.8045,1.89,13156
15,2014-05-08,12.1303,12.1303,42.0601,3.64,13070
15,2014-05-09,6.1345,6.1345,52.0883,1.84,13241
15,2014-05-10,10.3865,10.3865,90.1305,3.12,12067
15,2014-05-11,10.3617,10.3617,84.6789,3.11,12397
15,2014-05-12,6.9655,6.9655,54.9741,2.09,13667
15,2014-05-13,7.604,7.604,63.3683,2.28,14311
15,2014-05-14,6.4762,6.4762,53.2091,1.94,13592
15,2014-05-15,6.2531,6.2531,57.4002,1.88,13729
15,2014-05-16,7.9461,7.9461,56.4253,2.38,12833
15,2014-05-17,8.2586,8.2586,56.6502,2.48,12981
15,2014-05-18,6.8663,6.8663,59.4359,2.06,13077
15,2014-05-19,5.7345,5.7345,55.0893,1.72,13868
15,2014-05-20,6.0305,6.0305,94.4973,1.81,14073
15,2014-05-21,6.1617,6.1617,118.8621,1.85,13736
15,2014-05-22,14.7901,14.7901,96.3609,4.44,13816
15,2014-05-23,7.1201,7.1201,66.5047,2.14,13342
15,2014-05-24,11.0047,11.0047,72.915,3.3,13086
15,2014-05-25,12.0173,12.0173,93.0074,3.61,13264
15,2014-05-26,8.9817,8.9817,68.2838,2.69,13353
15,2014-05-27,5.9407,5.9407,47.6781,1.78,13331
15,2014-05-28,6.1599,6.1599,41.0513,1.85,13509
15,2014-05-29,6.8397,6.8397,62.3256,2.05,13308
15,2014-05-30,6.3234,6.3234,56.5187,1.9,13612
15,2014-05-31,6.665,6.665,57.636,2.0,13247
15,2014-06-01,5.2436,5.2436,62.9011,1.57,13135
15,2014-06-02,9.9962,9.9962,60.8605,3.0,13788
15,2014-06-03,6.1962,6.1962,61.1656,1.86,13528
15,2014-06-04,6.36,6.36,61.1451,1.91,13303
15,2014-06-05,7.6593,7.6593,69.4132,2.3,13841
15,2014-06-06,7.0046,7.0046,97.9831,2.1,14179
15,2014-06-07,6.2388,6.2388,88.4022,1.87,14388
15,2014-06-08,7.5223,7.5223,110.4089,2.26,14129
15,2014-06-09,6.1103,6.1103,100.7143,1.83,13824
15,2014-06-10,5.9247,5.9247,113.1713,1.78,14123
15,2014-06-11,6.2733,6.2733,117.2858,1.88,14050
15,2014-06-12,5.285,5.285,129.5528,1.59,14278
15,2014-06-13,4.9118,4.9118,132.7997,1.47,14350
15,2014-06-14,6.0247,6.0247,164.2826,1.81,14331
15,2014-06-15,16.155,16.155,156.197,4.85,14336
15,2014-06-16,5.6996,5.6996,94.9671,1.71,13960
15,2014-06-17,6.3902,6.3902,92.2643,1.92,13988
15,2014-06-18,7.0131,7.0131,99.5131,2.1,14342
15,2014-06-19,7.6377,7.6377,77.7497,2.29,14373
15,2014-06-20,6.9266,6.9266,48.9419,2.08,14287
15,2014-06-21,8.6359,8.6359,61.5779,2.59,13848
15,2014-06-22,8.439,8.439,68.4976,2.53,13756
15,2014-06-23,5.459,5.459,72.3196,1.64,14035
15,2014-06-24,5.5107,5.5107,67.4813,1.65,14303
15,2014-06-25,5.7484,5.7484,58.0589,1.72,14294
15,2014-06-26,5.4458,5.4458,68.5573,1.63,13916
15,2014-06-27,5.0174,5.0174,66.4821,1.51,13274
15,2014-06-28,5.7796,5.7796,102.625,1.73,13661
15,2014-06-29,5.3655,5.3655,103.3563,1.61,13242
15,2014-06-30,11.2904,11.2904,100.3089,3.39,13861
15,2014-07-01,5.6721,5.6721,55.0254,1.7,12817
15,2014-07-02,5.2439,5.2439,58.6406,1.57,13583
15,2014-07-03,6.9519,6.9519,73.5659,2.09,13608
15,2014-07-04,5.9852,5.9852,78.212,1.8,13820
15,2014-07-05,5.3247,5.3247,59.1661,1.6,12684
15,2014-07-06,6.0148,6.0148,75.6336,1.8,14118
15,2014-07-07,7.6779,7.6779,47.7745,2.3,10626
15,2014-07-08,7.0159,7.0159,53.6215,2.1,13948
15,2014-07-09,5.5733,5.5733,62.196,1.67,13672
15,2014-07-10,6.4547,6.4547,62.565,1.94,13214
15,2014-07-11,5.1653,5.1653,48.8403,1.55,13835
15,2014-07-12,4.351,4.351,58.8144,1.31,13534
15,2014-07-13,5.6369,5.6369,71.4236,1.69,13552
15,2014-07-14,5.8898,5.8898,71.7675,1.77,13855
15,2014-07-15,5.0119,5.0119,73.9757,1.5,13318
15,2014-07-16,5.7222,5.7222,79.7373,1.72,13526
15,2014-07-17,5.9093,5.9093,88.4527,1.77,13807
15,2014-07-18,6.6429,6.6429,99.0205,1.99,13346
15,2014-07-19,7.2634,7.2634,92.1415,2.18,13812
15,2014-07-20,5.9187,5.9187,69.3511,1.78,11084
15,2014-07-21,6.7653,6.7653,94.2745,2.03,11689
15,2014-07-22,4.3153,4.3153,88.8508,1.29,11525
15,2014-07-23,4.8134,4.8134,100.8213,1.44,12005
15,2014-07-24,4.8485,4.8485,105.6691,1.45,11484
15,2014-07-25,4.7161,4.7161,115.4063,1.41,11473
15,2014-07-26,4.3301,4.3301,128.4195,1.3,12508
15,2014-07-27,4.6204,4.6204,151.1577,1.39,12262
15,2014-07-28,4.9099,4.9099,145.2664,1.47,12200
15,2014-07-29,5.5058,5.5058,143.4867,1.65,11526
15,2014-07-30,4.8494,4.8494,143.7835,1.45,11323
15,2014-07-31,6.6129,6.6129,133.8325,1.98,11632
15,2014-08-01,5.3327,5.3327,103.6405,1.6,8772
15,2014-08-02,4.445,4.445,46.0162,1.33,5511
15,2014-08-03,4.9479,4.9479,61.6161,1.48,9958
15,2014-08-04,4.7158,4.7158,67.0367,1.41,10269
15,2014-08-05,6.4556,6.4556,85.1312,1.94,12321
15,2014-08-06,5.1057,5.1057,84.9634,1.53,10175
15,2014-08-07,4.347,4.347,77.4324,1.3,10558
15,2014-08-08,5.0323,5.0323,77.3746,1.51,11948
15,2014-08-09,5.094,5.094,74.2512,1.53,11376
15,2014-08-10,6.7624,6.7624,78.7736,2.03,11318
15,2014-08-11,10.8458,10.8458,80.9468,3.25,13469
15,2014-08-12,5.4018,5.4018,105.587,1.62,14117
15,2014-08-13,4.7872,4.7872,58.6866,1.44,11534
